chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual_sequence_residual	residual_multimodal_residual	residual_atac_residual
chr17	79811466	1.0986123	4.012075	-2.9134626	accessible_not_acetylated	-1.829777	-2.4553678	-0.5469694	-1.4588614	-0.07270908
chr20	6848216	0.0	2.9126792	-2.9126792	accessible_not_acetylated	-1.6022208	0.16570616	-0.1801467	-0.12028861	-0.015979767
chr17	49969088	0.0	2.9112062	-2.9112062	accessible_not_acetylated	0.30750608	-1.4914548	-0.7966325	-1.5255123	-0.061290264
chr6	41428308	0.6931472	3.6033492	-2.910202	accessible_not_acetylated	-0.38900828	-1.6946597	-1.034895	-1.3611817	-0.032245636
chr8	23161784	1.3862944	4.2931104	-2.906816	accessible_not_acetylated	-2.0952003	-0.8534305	0.043705463	0.086359024	-0.025221825
chr17	35764536	1.3862944	4.291865	-2.9055705	accessible_not_acetylated	-2.520745	-1.4517202	-1.1554496	-0.89534545	-0.07283592
chr6	138499535	1.3862944	4.2865953	-2.900301	accessible_not_acetylated	-1.0356927	0.49395275	0.16023684	0.07528019	-0.06468487
chr18	4454500	1.609438	4.5072412	-2.8978033	accessible_not_acetylated	-2.1079543	-0.94407606	-1.563709	-1.0015631	0.019208908
chr12	39612965	1.9459102	4.843449	-2.897539	accessible_not_acetylated	-2.9311564	-1.0655127	-0.4070654	-0.9344804	-0.063084126
chr6	117482479	2.1972246	5.093937	-2.8967123	accessible_not_acetylated	-2.0084121	-0.60699224	-1.1105103	-0.6604028	-0.0713892
chr7	117715969	0.0	2.8949842	-2.8949842	accessible_not_acetylated	-0.55544853	-0.119319916	0.16007519	-0.07753563	-0.01424551
chr12	113136215	0.0	2.891951	-2.891951	accessible_not_acetylated	-1.1180751	-1.5059059	-0.7347834	-1.1597298	-0.05571103
chr6	144286283	1.3862944	4.277769	-2.8914747	accessible_not_acetylated	-1.22456	-1.407228	-1.0312505	-1.1076889	-0.04818535
chr8	96145698	0.6931472	3.5840976	-2.8909504	accessible_not_acetylated	0.47779584	-1.3084979	-0.088247776	-0.7603934	-0.01820898
chr8	29333546	1.3862944	4.2758327	-2.8895383	accessible_not_acetylated	-2.3941712	0.39557028	0.33099365	0.49463558	-0.03605795
chr17	50560863	1.3862944	4.2736454	-2.887351	accessible_not_acetylated	-1.2973216	-1.8675365	-1.1992669	-1.6603961	-0.06915331
chr7	44020314	0.6931472	3.580381	-2.8872337	accessible_not_acetylated	-1.792896	-0.14930654	-0.5147767	-0.17897463	-0.019223928
chr17	45894353	0.0	2.8839204	-2.8839204	accessible_not_acetylated	1.4975445	-1.8502536	-0.34892988	-1.6370913	-0.05662346
chr12	49342652	1.3862944	4.2684317	-2.8821373	accessible_not_acetylated	-2.9364762	-1.9714022	-1.4092824	-0.86948156	-0.07482338
chr21	42219097	1.0986123	3.9789	-2.8802876	accessible_not_acetylated	-0.8746352	-0.9789319	-0.6730919	-0.7910435	-0.04913068
chr6	151627844	0.0	2.8791537	-2.8791537	accessible_not_acetylated	0.07273412	-0.3262925	-0.34779263	-0.22525477	-0.029272318
chr10	117443208	0.0	2.8786173	-2.8786173	accessible_not_acetylated	-0.09578562	-1.0714839	-0.06030011	-0.46607065	-0.002199173
chr12	57239464	1.9459102	4.823164	-2.8772538	accessible_not_acetylated	-2.832908	-0.72448874	-0.40417147	-0.009315491	-0.07159853
chr12	52059612	0.6931472	3.567794	-2.874647	accessible_not_acetylated	-1.6532695	0.17127347	-0.09655547	0.2662251	-0.06256342
chr6	32579103	0.0	2.872438	-2.872438	accessible_not_acetylated	-0.26345968	1.3917265	0.36167526	0.3099246	-0.03343749
chr8	93884578	0.0	2.8697917	-2.8697917	accessible_not_acetylated	0.22910333	-0.3118224	0.33183026	0.16163301	-0.0009763241
chr12	15689076	1.3862944	4.2550592	-2.8687649	accessible_not_acetylated	-0.9670627	-0.066580296	0.16973257	0.22514486	-0.06456566
chr6	53811365	0.6931472	3.5611448	-2.8679976	accessible_not_acetylated	0.21025133	0.25583506	0.05426526	0.036848307	-0.068237066
chr10	79068995	1.609438	4.475466	-2.8660278	accessible_not_acetylated	-2.3019311	-2.293813	-1.3810017	-1.5155077	0.009265423
chr18	67516810	1.3862944	4.2499175	-2.8636231	accessible_not_acetylated	-1.1015124	-1.3105857	-1.4334784	-1.2878137	-0.035912037
chr18	4449022	1.3862944	4.247411	-2.8611164	accessible_not_acetylated	-2.3237798	0.075965405	0.08294487	0.37790728	0.017024994
chr10	2700850	0.0	2.8599339	-2.8599339	accessible_not_acetylated	-0.7658553	0.17118955	0.16309834	0.17691493	-0.0057156086
chr10	73910589	1.7917595	4.6501245	-2.858365	accessible_not_acetylated	-2.7902968	-0.5171528	-0.68573475	-0.18048239	0.011050701
chr10	6207899	0.6931472	3.5511827	-2.8580356	accessible_not_acetylated	-0.7338624	0.75683737	0.08035302	0.409595	0.009950399
chr10	43205260	0.6931472	3.5483108	-2.8551636	accessible_not_acetylated	-1.8745875	-1.166383	-0.43178678	-0.40742755	0.0025012493
chr20	3239681	0.6931472	3.547864	-2.8547168	accessible_not_acetylated	-0.369112	-2.4189844	-0.8310776	-2.0321243	-0.011726856
chr6	165486406	0.6931472	3.5458508	-2.8527036	accessible_not_acetylated	-0.6145253	-0.15447092	-0.022702694	-0.10464454	-0.051439285
chr6	53794681	2.5649493	5.4170227	-2.8520734	accessible_not_acetylated	-1.7206383	-0.43641043	-0.58207464	-0.3183713	-0.077732086
chr6	138693396	1.3862944	4.23643	-2.8501358	accessible_not_acetylated	-1.1899762	-0.7547474	-0.8922348	-0.97235346	-0.039634705
chr6	155085992	0.0	2.8491926	-2.8491926	accessible_not_acetylated	-0.3265097	-0.22831273	-0.16156101	-0.009487867	-0.029214859
chr7	82050932	1.0986123	3.9452982	-2.846686	accessible_not_acetylated	-1.3783469	-0.43479204	-0.19265676	-0.76360536	-0.008918285
chr12	24085053	0.0	2.845924	-2.845924	accessible_not_acetylated	-0.9435489	-0.29726815	0.051943064	-0.32590246	-0.054685593
chr18	36460205	0.0	2.8446336	-2.8446336	accessible_not_acetylated	-1.3346434	0.1807766	-0.27930093	0.024143696	0.008951902
chr7	34756145	1.609438	4.453547	-2.844109	accessible_not_acetylated	-2.2072875	0.3640175	0.18575764	-0.2866192	-0.011136532
chr7	120988851	0.6931472	3.5367603	-2.8436131	accessible_not_acetylated	-0.65812325	-0.7608545	0.04075718	-0.14048004	-0.011154175
chr17	39668510	0.0	2.8426566	-2.8426566	accessible_not_acetylated	-0.31056285	-1.880287	-1.163537	-1.8797791	-0.062155724
chr22	21467169	0.0	2.8424306	-2.8424306	accessible_not_acetylated	-0.7383075	-0.9092941	-0.9253464	-1.0672376	-0.016241312
chr17	31558931	0.0	2.8413382	-2.8413382	accessible_not_acetylated	-0.52541137	-0.18339515	-0.993667	-0.9871751	-0.06051731
chr10	47384356	0.0	2.8390727	-2.8390727	accessible_not_acetylated	-0.18736577	-1.462714	-1.0771856	-1.6955404	-0.006317854
chr12	57214430	1.0986123	3.9367452	-2.8381329	accessible_not_acetylated	-2.1506202	-1.4708583	-0.34403348	0.008983374	-0.07039189
chr6	149941936	0.6931472	3.5305433	-2.8373961	accessible_not_acetylated	-0.5877445	-0.17888498	-0.3001001	-0.16978884	-0.04496789
chr20	45406329	0.0	2.835358	-2.835358	accessible_not_acetylated	-0.6689315	-1.6633615	-1.4617245	-2.208525	-0.016023397
chr21	23472104	0.6931472	3.528407	-2.83526	accessible_not_acetylated	-1.3720498	-0.76632905	0.0197196	-0.16244864	-0.047148705
chr12	113130566	0.0	2.8344564	-2.8344564	accessible_not_acetylated	-1.0639646	-1.1912247	-0.46036553	-0.9815049	-0.055760622
chr7	27151006	1.0986123	3.932363	-2.8337507	accessible_not_acetylated	-0.10034251	-0.7743721	-0.9747088	-0.89480567	-0.000333786
chr10	18409935	1.3862944	4.2195435	-2.833249	accessible_not_acetylated	-2.0332334	0.099663734	0.21282053	0.0077753067	0.00917244
chr7	122619831	0.6931472	3.5244884	-2.8313413	accessible_not_acetylated	-0.29985404	-0.33087444	0.04181409	-0.5508163	-0.012070656
chr7	100896087	0.6931472	3.5233774	-2.8302302	accessible_not_acetylated	-0.9393599	-1.7440403	-1.2784905	-1.6021129	-0.00018262863
chr7	520117	1.0986123	3.9273992	-2.8287868	accessible_not_acetylated	-1.6172352	-1.9914026	-1.5112467	-1.8011718	-0.0082678795
chr17	47694106	1.3862944	4.213705	-2.8274107	accessible_not_acetylated	-1.2811599	-0.93848467	-0.8636975	-1.3149791	-0.06332445
chr12	90065385	0.0	2.8261213	-2.8261213	accessible_not_acetylated	0.35058594	-0.45784712	0.10160065	0.28280926	-0.04642701
chr12	68844570	0.0	2.824366	-2.824366	accessible_not_acetylated	-0.97681284	0.10549164	0.09054971	0.27089953	-0.05050087
chr8	72537390	0.0	2.8224535	-2.8224535	accessible_not_acetylated	-1.0540597	-2.2179427	-1.0404985	-2.0435991	-0.0045940876
chr10	59176587	0.0	2.8199186	-2.8199186	accessible_not_acetylated	-0.230999	-2.3330905	-1.5566967	-1.9827617	0.00339818
chr10	123835875	1.3862944	4.203583	-2.8172884	accessible_not_acetylated	-1.8787515	-0.13038349	-0.024550438	0.30324507	-0.00012874603
chr12	131682551	0.0	2.8131511	-2.8131511	accessible_not_acetylated	-0.6232979	-0.6625869	-0.61158514	-0.83436584	-0.06804347
chr7	125423936	0.0	2.8052406	-2.8052406	accessible_not_acetylated	-1.1121421	-0.037962437	-0.1986587	-0.25933647	-0.023850441
chr6	2903075	1.9459102	4.7489986	-2.8030884	accessible_not_acetylated	-2.3469012	-0.39621878	-1.0627377	-0.56230545	-0.07040739
chr21	44133611	0.0	2.801114	-2.801114	accessible_not_acetylated	2.03681	0.3002975	0.15321517	-0.4546759	-0.12086868
chr21	43427132	0.0	2.800161	-2.800161	accessible_not_acetylated	-0.24064994	-0.74958324	-0.8583356	-0.8306751	-0.087106705
chr7	142854312	1.9459102	4.745597	-2.7996867	accessible_not_acetylated	-1.2049961	-0.13511276	-0.7581296	-0.24612999	0.008336067
chr7	2689987	1.609438	4.408846	-2.799408	accessible_not_acetylated	-1.0080471	-0.36664152	-0.20945644	0.21327925	-0.0033950806
chr17	47851153	0.0	2.7981954	-2.7981954	accessible_not_acetylated	-0.49236107	-2.1676216	-1.118649	-1.826101	-0.05422306
chr17	3892394	1.3862944	4.1837196	-2.7974253	accessible_not_acetylated	-2.2482898	-1.6882126	-1.4280148	-1.2744884	-0.05881977
chr17	74987581	0.0	2.7961006	-2.7961006	accessible_not_acetylated	-0.36773467	0.07540178	-0.81379974	-0.6585164	-0.0747118
chr20	6770694	1.0986123	3.892411	-2.7937987	accessible_not_acetylated	-1.0115926	-0.16422081	0.11237025	-0.17541051	-0.02131939
chr20	3173439	1.609438	4.401714	-2.792276	accessible_not_acetylated	-2.9144979	-2.077374	-1.46773	-1.28059	-0.03247881
chr18	79396608	1.3862944	4.1777644	-2.79147	accessible_not_acetylated	-1.6513724	-1.3280561	-1.2002292	-1.4766245	0.011372566
chr10	33594728	0.6931472	3.4844642	-2.791317	accessible_not_acetylated	0.22182608	-0.10538459	-0.0991385	0.14684725	0.0038518906
chr20	45407031	0.0	2.7901013	-2.7901013	accessible_not_acetylated	0.30845356	-1.3512989	-0.7239528	-1.2427967	-0.0008249283
chr7	90154416	1.609438	4.39419	-2.784752	accessible_not_acetylated	-1.5924876	-0.34773493	-0.37733078	0.019426823	0.0019598007
chr10	29633428	1.0986123	3.8817425	-2.7831302	accessible_not_acetylated	-1.6570318	-0.657413	-0.28207445	-0.42684245	-0.00671196
chr20	46021988	0.6931472	3.4741297	-2.7809825	accessible_not_acetylated	-1.5750861	-1.6672605	-1.4858959	-1.7758315	-0.016295671
chr17	57956254	1.3862944	4.1653767	-2.7790823	accessible_not_acetylated	-0.4142065	-0.020761967	-0.06193924	0.033149242	-0.0714221
chr12	57215853	1.0986123	3.8754272	-2.776815	accessible_not_acetylated	-1.8075459	-0.6977515	-0.5146065	-0.61856604	-0.06952143
chr17	38257337	1.609438	4.385583	-2.776145	accessible_not_acetylated	-1.7518377	-0.6793611	-0.7576804	-0.5511308	-0.05842209
chr10	6580363	0.6931472	3.4682014	-2.7750542	accessible_not_acetylated	-1.5693477	-0.2785077	-0.46621656	-1.4305141	-0.005240679
chr18	4416948	0.0	2.774275	-2.774275	accessible_not_acetylated	-0.5761287	0.53406453	0.09918189	0.19895744	0.000947237
chr18	79394031	1.3862944	4.159735	-2.7734408	accessible_not_acetylated	-2.0095158	-1.4473746	-1.0102878	-1.0242958	0.0127391815
chr18	23662160	0.0	2.7699366	-2.7699366	accessible_not_acetylated	-0.18791008	-1.2268211	-0.6095815	-0.75207806	0.0022530556
chr6	162727850	1.3862944	4.1557493	-2.769455	accessible_not_acetylated	0.40179968	-0.43541956	-0.27752447	-0.75264597	-0.07481384
chr12	117106036	0.6931472	3.460156	-2.7670088	accessible_not_acetylated	-0.8520715	-0.1730051	-0.10266352	-0.42341137	-0.07961702
chr12	131828396	0.0	2.7662125	-2.7662125	accessible_not_acetylated	-1.4659324	-1.2856425	-1.4451215	-1.819133	-0.050744772
chr20	46022955	0.0	2.7659438	-2.7659438	accessible_not_acetylated	-0.8020091	-1.0823306	-0.744236	-1.4089254	-0.0115664005
chr7	36153135	1.609438	4.373418	-2.76398	accessible_not_acetylated	-1.4896209	-1.248055	-1.3535461	-1.1343064	-0.023575306
chr20	6838260	2.1972246	4.959165	-2.7619405	accessible_not_acetylated	-1.7587984	-0.4722371	-0.13868713	0.1859622	-0.037045002
chr7	34748227	1.0986123	3.8602977	-2.7616854	accessible_not_acetylated	-1.3815491	-0.06410551	-0.23702073	-0.10681558	-0.007730484
chr7	82078956	0.0	2.760706	-2.760706	accessible_not_acetylated	-0.664871	0.12201595	0.014135361	-0.2975583	-0.012658596
chr17	76586113	0.6931472	3.4535549	-2.7604077	accessible_not_acetylated	-1.5777667	-1.8923962	-1.7192729	-2.1079032	-0.058885574
chr7	42237019	0.0	2.7594824	-2.7594824	accessible_not_acetylated	0.20279264	-2.2474303	-1.4581567	-1.7573785	-0.007978201
chr8	23145831	0.0	2.7588277	-2.7588277	accessible_not_acetylated	0.33279276	-0.91124964	-0.52994347	-0.6244166	-0.008932352
chr17	61410986	0.6931472	3.4507663	-2.7576191	accessible_not_acetylated	-0.22663522	-2.1727722	-0.89963436	-1.4862783	-0.056010723
chr7	36367266	0.6931472	3.4493237	-2.7561765	accessible_not_acetylated	-0.55068684	0.32561302	-0.5092139	0.014669895	-0.018467665
chr10	75409119	1.0986123	3.8506958	-2.7520835	accessible_not_acetylated	0.58657527	-1.5461428	-0.65483785	-0.69454217	0.0027799606
chr17	32319653	0.6931472	3.4440875	-2.7509403	accessible_not_acetylated	-1.464144	-0.7722442	-0.2521658	-0.12722707	-0.07275462
chr12	52060282	0.6931472	3.439875	-2.7467277	accessible_not_acetylated	-1.0140102	0.95735765	0.19109869	0.58251405	-0.0689435
chr21	45643358	1.7917595	4.537976	-2.7462163	accessible_not_acetylated	-0.3671193	-2.4536371	-1.2655101	-1.6737232	-0.09583616
chr12	52058603	0.0	2.7446961	-2.7446961	accessible_not_acetylated	-0.49394703	0.42296386	-0.11642623	-0.068398714	-0.06344056
chr12	57242986	1.7917595	4.534421	-2.7426615	accessible_not_acetylated	-1.0338833	-0.6930311	-0.82480145	-0.70448065	-0.07076073
chr12	53996785	0.0	2.741166	-2.741166	accessible_not_acetylated	0.99998856	-0.44292188	-0.22528815	-0.41983557	-0.017386675
chr10	18312926	0.0	2.7393422	-2.7393422	accessible_not_acetylated	-0.8523382	-1.0711432	-0.29938626	-0.121712685	-0.014626026
chr10	70991401	0.0	2.7378926	-2.7378926	accessible_not_acetylated	-0.31329513	-0.6647396	-0.10263395	-0.6590028	-0.0036594868
chr6	127118902	0.0	2.7378774	-2.7378774	accessible_not_acetylated	0.07782769	-2.1295033	-1.6092467	-1.4462509	-0.020264864
chr8	106081226	0.0	2.7372985	-2.7372985	accessible_not_acetylated	0.48497343	-0.20939875	0.30332184	0.23808408	-0.002364874
chr22	24421604	0.0	2.7365336	-2.7365336	accessible_not_acetylated	-1.1964991	-1.2918109	-0.5598936	-0.5156331	-0.007737398
chr8	23219607	2.3025851	5.0388627	-2.7362776	accessible_not_acetylated	-1.862678	0.3330722	-0.068748474	0.43241596	-0.038766384
chr7	11726460	0.0	2.734964	-2.734964	accessible_not_acetylated	-1.8793542	-0.5152352	-0.25880504	-0.5055187	-0.019183159
chr18	57058060	1.0986123	3.8333306	-2.7347183	accessible_not_acetylated	-1.5074537	-0.079242945	-0.20952916	-0.29776525	-0.0023145676
chr7	83162900	0.0	2.7312694	-2.7312694	accessible_not_acetylated	0.109809875	-1.061032	-0.73935306	-1.221049	-0.013365984
chr8	29343358	1.3862944	4.1130276	-2.7267332	accessible_not_acetylated	-2.5684059	0.1191988	-0.3239522	-0.31528974	-0.03349209
chr12	54036919	0.0	2.7220707	-2.7220707	accessible_not_acetylated	0.8053222	-0.517076	-0.3077345	-0.33111215	-0.051396847
chr7	73424184	1.0986123	3.81946	-2.7208476	accessible_not_acetylated	-1.0805757	-0.18855047	-0.3179319	-0.44946218	-0.0076556206
chr20	55117563	1.0986123	3.8192692	-2.7206569	accessible_not_acetylated	-0.37911677	-0.35256648	0.072029114	-0.43794894	-0.017089605
chr17	65712638	1.3862944	4.1006265	-2.714332	accessible_not_acetylated	-0.58852553	0.050716877	-0.003516674	0.28693104	-0.071083546
chr7	39293812	0.0	2.7139664	-2.7139664	accessible_not_acetylated	1.0251887	0.31766605	0.76468825	0.13114095	-0.009246111
chr22	20016851	0.6931472	3.4061155	-2.7129683	accessible_not_acetylated	0.4389696	-1.2928355	-0.5660949	-0.9778149	-0.011722326
chr6	3457038	0.6931472	3.4043002	-2.711153	accessible_not_acetylated	-1.6406649	-2.3582797	-1.3202882	-1.8267611	-0.05020404
chr6	29976634	0.6931472	3.4040046	-2.7108574	accessible_not_acetylated	-0.4772458	-0.24846172	-0.21470308	-0.14627433	-0.06696582
chr6	155089050	1.0986123	3.8038821	-2.7052698	accessible_not_acetylated	-1.2448592	-0.2579999	-0.08192277	-0.11488724	-0.046642065
chr8	106270174	1.7917595	4.495414	-2.7036543	accessible_not_acetylated	-1.6907198	-1.7571061	-0.9748244	-1.1788216	-0.032715797
chr17	16492191	0.0	2.70198	-2.70198	accessible_not_acetylated	-1.8267219	-1.4593495	-1.2466758	-1.2420453	-0.02912569
chr18	4443326	0.0	2.7012198	-2.7012198	accessible_not_acetylated	-1.222856	-0.09259462	-0.11434579	-0.016697168	0.0017924309
chr12	65121566	0.0	2.7003865	-2.7003865	accessible_not_acetylated	-0.6251805	-1.581489	-1.1250757	-1.7327377	-0.055113316
chr6	150069224	1.0986123	3.7967196	-2.6981072	accessible_not_acetylated	-1.1089716	-1.3878977	-0.9750695	-1.01155	-0.06701875
chr6	53437456	1.7917595	4.4887023	-2.6969428	accessible_not_acetylated	-2.3200564	-0.33826685	-0.15616798	0.13575363	-0.06368923
chr10	49396016	0.0	2.6964083	-2.6964083	accessible_not_acetylated	0.2441175	-2.0945654	-1.4514698	-1.6850317	0.003366232
chr12	48995609	0.0	2.6882308	-2.6882308	accessible_not_acetylated	-0.029207468	-1.1002849	-0.56512547	-1.0004865	-0.060209513
chr12	26125014	0.6931472	3.3809402	-2.687793	accessible_not_acetylated	-0.1873064	-1.2763538	-0.512557	-1.0430996	-0.050639153
chr20	63179250	0.0	2.6869595	-2.6869595	accessible_not_acetylated	-0.3641622	-1.6235695	-0.8857417	-1.2450027	-0.016103745
chr7	157009390	1.609438	4.2946944	-2.6852565	accessible_not_acetylated	-2.0468311	-0.5014274	-0.71816826	-0.19471264	0.00075006485
chr6	128520658	0.6931472	3.375475	-2.6823277	accessible_not_acetylated	0.2968037	-1.1923246	-0.5727978	-1.1863666	-0.041070223
chr20	21102827	0.0	2.6815758	-2.6815758	accessible_not_acetylated	0.06288147	-0.8279023	-0.674186	-1.0178862	-0.004643202
chr10	117478448	0.0	2.6793199	-2.6793199	accessible_not_acetylated	-0.41388464	-0.51602316	0.11003327	0.13941431	-0.002809763
chr18	34225042	1.0986123	3.7778509	-2.6792386	accessible_not_acetylated	-2.4231675	-1.4329581	-1.1120923	-1.361965	0.00063467026
chr17	42098648	0.0	2.6789353	-2.6789353	accessible_not_acetylated	-0.008996248	-1.395485	-0.97320604	-1.2457405	-0.04407072
chr12	12891021	0.0	2.6780183	-2.6780183	accessible_not_acetylated	0.046772003	-1.1010418	-0.42549896	-0.9548501	-0.04236436
chr12	57216752	1.0986123	3.7746842	-2.676072	accessible_not_acetylated	-1.4454484	-1.2075038	-1.381505	-1.4865644	-0.06020379
chr8	54942052	0.6931472	3.3684711	-2.675324	accessible_not_acetylated	-0.382349	-0.23331594	0.034017324	-0.49602628	-0.007927656
chr10	111077031	0.0	2.6747088	-2.6747088	accessible_not_acetylated	-1.1284062	-2.5745049	-1.9305575	-1.8305594	0.0053482056
chr8	26448462	1.0986123	3.7728772	-2.674265	accessible_not_acetylated	-1.4198055	-1.1566525	-0.71829987	-1.3477387	-0.022340775
chr6	40252692	1.9459102	4.6191893	-2.673279	accessible_not_acetylated	-2.1604779	-0.25759888	-0.19275951	-0.30097485	-0.074735165
chr6	53432725	0.6931472	3.3660746	-2.6729274	accessible_not_acetylated	-0.758724	0.3375578	-0.2043438	0.11244655	-0.032683134
chr21	31508836	1.3862944	4.058673	-2.6723785	accessible_not_acetylated	-2.050745	0.022584438	-0.117761135	0.11957884	-0.061259985
chr20	14401663	1.609438	4.280628	-2.6711903	accessible_not_acetylated	-2.946702	-0.7846489	0.037671566	-0.47156286	-0.023840427
chr10	2790991	0.0	2.669412	-2.669412	accessible_not_acetylated	0.017016172	-0.4557681	-0.21689677	-0.3880086	-0.0018339157
chr10	24715522	0.6931472	3.3599916	-2.6668444	accessible_not_acetylated	-1.5819321	-0.11304402	0.071309805	-0.06298971	-0.0016908646
chr6	102501808	1.0986123	3.7652593	-2.666647	accessible_not_acetylated	-1.640687	-0.58697104	0.0422709	-0.43580008	-0.051437616
chr12	104957112	0.6931472	3.3595636	-2.6664164	accessible_not_acetylated	-0.41483784	-0.28956985	0.06829786	0.2891736	-0.03705883
chr7	27161098	1.3862944	4.050597	-2.6643028	accessible_not_acetylated	-1.1049032	-1.7482557	-1.0653892	-0.82209635	-0.0045981407
chr17	44315367	0.0	2.6632166	-2.6632166	accessible_not_acetylated	0.11566377	-1.7146113	-0.73706555	-1.6165376	-0.04327607
