chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr7	5302803	0.6931472	2.790073	-2.0969257	accessible_not_acetylated	-0.9520769	-1.0008223	-0.62852764	-0.7568617
chr22	44738560	0.0	2.0953846	-2.0953846	accessible_not_acetylated	-0.17516756	-0.52178335	-0.40175736	-0.58576465
chr22	32207053	0.0	2.0919945	-2.0919945	accessible_not_acetylated	-0.03176737	-0.7854843	-0.984424	-0.68633914
chr17	50912023	0.0	2.0915112	-2.0915112	accessible_not_acetylated	0.26210237	-0.13701165	0.2610531	0.414886
chr21	41746097	0.0	2.0899162	-2.0899162	accessible_not_acetylated	1.4139242	-0.5845046	-0.048784018	-0.9824071
chr6	18277356	0.0	2.0885086	-2.0885086	accessible_not_acetylated	0.24987578	-1.3091097	-1.1582394	-1.1443676
chr10	100828013	0.6931472	2.7799323	-2.086785	accessible_not_acetylated	-0.20294142	-2.0071425	-1.0749947	-1.9054844
chr12	57243341	2.7725887	4.8587055	-2.0861168	accessible_not_acetylated	-1.9040935	-0.5467653	-0.63116264	-0.30598927
chr10	79382072	0.6931472	2.7787435	-2.0855963	accessible_not_acetylated	-0.9395888	-0.75867367	-0.35195947	-0.78530514
chr12	113093086	1.0986123	3.1839426	-2.0853302	accessible_not_acetylated	-0.5055387	-1.2056873	-0.69722486	-0.40816784
chr12	46357721	2.7080503	4.792869	-2.0848188	accessible_not_acetylated	-2.3990803	0.11660814	0.27300596	0.24484062
chr12	56146397	2.3978953	4.4826174	-2.084722	accessible_not_acetylated	-2.3112867	-0.5225084	0.012413025	-0.21995926
chr20	63484009	0.0	2.082114	-2.082114	accessible_not_acetylated	-0.06815696	-1.1846597	-0.8794081	-0.89106464
chr7	70790977	0.0	2.079658	-2.079658	accessible_not_acetylated	0.97504926	-0.45366836	-0.7673069	-0.5597558
chr17	32413521	0.0	2.0792332	-2.0792332	accessible_not_acetylated	-0.24573827	-0.053480864	0.09499693	0.12247324
chr10	80144261	1.3862944	3.4640877	-2.0777934	accessible_not_acetylated	-1.104845	-1.4724528	-0.63061166	-1.0593424
chr18	48410411	1.0986123	3.1757948	-2.0771825	accessible_not_acetylated	0.9031956	-1.795584	-1.3764775	-1.6498226
chr17	8121749	2.4849067	4.5619607	-2.077054	accessible_not_acetylated	-3.2207823	-2.3267229	-1.4479425	-2.0016747
chr17	70168847	1.7917595	3.8682623	-2.0765028	accessible_not_acetylated	-1.2391012	-1.6714342	-0.6121681	-1.0442088
chr17	83098015	0.0	2.0763292	-2.0763292	accessible_not_acetylated	-0.69671893	-0.9841511	-0.49826658	-0.6513828
chr22	47193291	0.0	2.0762935	-2.0762935	accessible_not_acetylated	0.37185	-0.7686446	-0.9186528	-1.0228804
chr6	152953331	0.0	2.0762124	-2.0762124	accessible_not_acetylated	0.10312867	-0.48528457	-0.106374145	0.031573296
chr18	24014536	1.0986123	3.1746185	-2.0760062	accessible_not_acetylated	0.46181464	-2.1588516	-0.6204798	-1.7157621
chr7	31246	2.3025851	4.3781066	-2.0755215	accessible_not_acetylated	-1.4196773	-0.6553464	-0.40939236	-0.35690928
chr7	56175229	0.0	2.0725014	-2.0725014	accessible_not_acetylated	1.3705947	-0.9469001	-0.63595235	-1.0251051
chr7	90211709	0.6931472	2.7642198	-2.0710726	accessible_not_acetylated	-0.7162726	-1.5984836	-0.55354166	-1.7728335
chr7	2476383	0.6931472	2.7640672	-2.07092	accessible_not_acetylated	-1.3125916	-2.4232097	-0.8495531	-1.2701595
chr7	102551231	0.0	2.0697896	-2.0697896	accessible_not_acetylated	0.059011698	-0.31376028	0.05486822	0.14804363
chr6	125748693	2.7080503	4.777157	-2.0691066	accessible_not_acetylated	-0.18634796	-0.03185606	-0.227983	-0.28674936
chr21	31873314	0.0	2.0667844	-2.0667844	accessible_not_acetylated	1.3405347	-1.8427548	-0.8453089	-1.4969609
chr6	68728351	0.0	2.0647218	-2.0647218	accessible_not_acetylated	-0.655197	0.45073295	-0.051419258	0.29166555
chr7	146116529	1.0986123	3.1621885	-2.0635762	accessible_not_acetylated	-0.7200134	-1.7932274	-1.3942795	-1.3618021
chr17	81741432	1.609438	3.6694539	-2.060016	accessible_not_acetylated	-1.8814895	-1.538743	-0.88022566	-1.3551362
chr6	125749572	2.7725887	4.832527	-2.0599384	accessible_not_acetylated	-0.64072704	-0.7783761	-0.44905615	-0.7620301
chr18	31143257	0.0	2.057904	-2.057904	accessible_not_acetylated	-0.47437215	0.238935	0.17382741	0.15043545
chr6	31842256	2.1972246	4.2524014	-2.0551767	accessible_not_acetylated	-1.2806754	0.16799736	0.47776031	0.6003251
chr7	21409423	0.0	2.0540175	-2.0540175	accessible_not_acetylated	0.13556051	-0.5150199	-0.084475994	0.022806883
chr10	46441162	0.6931472	2.7381322	-2.044985	accessible_not_acetylated	-0.622015	-1.1142511	-0.23520684	-0.28424215
chr20	3732669	0.0	2.0408182	-2.0408182	accessible_not_acetylated	0.4944451	-1.4399947	-0.80977297	-0.9242594
chr21	43169007	0.0	2.0404248	-2.0404248	accessible_not_acetylated	-0.07928777	-0.9596946	-0.3891977	-0.6050501
chr7	82443806	0.0	2.0395832	-2.0395832	accessible_not_acetylated	0.5694556	-1.5072253	-1.5791744	-1.7131932
chr20	63179238	0.0	2.038262	-2.038262	accessible_not_acetylated	0.25995326	-1.456201	-0.89319015	-1.5034772
chr12	57216767	1.7917595	3.828947	-2.0371876	accessible_not_acetylated	-1.4950948	-1.3024244	-1.3730707	-1.4696565
chr17	45405477	1.3862944	3.4201958	-2.0339015	accessible_not_acetylated	-0.54624844	-1.4891634	-1.3795531	-1.3081486
chr22	19150283	0.0	2.0310998	-2.0310998	accessible_not_acetylated	-0.39347076	-1.4658393	-1.3221933	-1.3938252
chr8	125415124	0.0	2.031038	-2.031038	accessible_not_acetylated	-0.21563554	-0.19850862	-0.20911658	-0.2949022
chr10	46465881	0.0	2.0296764	-2.0296764	accessible_not_acetylated	-0.8069097	-1.6383716	-1.3281269	-1.5981473
chr22	41926201	1.7917595	3.8186665	-2.026907	accessible_not_acetylated	-2.0511143	-1.8782887	-1.4820747	-1.535393
chr12	113065512	0.0	2.0256424	-2.0256424	accessible_not_acetylated	-0.21610522	-0.9848242	-0.23170769	-0.8823136
chr12	132176455	0.0	2.0254042	-2.0254042	accessible_not_acetylated	0.27942514	-0.98976433	-0.43498886	-0.8227947
chr12	115952265	0.6931472	2.7183464	-2.0251992	accessible_not_acetylated	-1.2097559	0.046304226	0.06429005	0.16032791
chr20	64328036	2.5649493	4.589573	-2.0246236	accessible_not_acetylated	-3.2648885	-1.0289738	-0.84055805	-0.7117629
chr18	12737425	0.0	2.024214	-2.024214	accessible_not_acetylated	1.8549757	-0.41184068	0.65840745	-0.16597855
chr20	53594097	3.218876	5.242638	-2.0237622	accessible_not_acetylated	-3.043755	-1.4019153	-1.2879276	-1.0757575
chr6	31529102	2.4849067	4.5078197	-2.022913	accessible_not_acetylated	-1.8745997	0.32042122	-0.12423229	0.37355518
chr7	520271	1.7917595	3.8131166	-2.021357	accessible_not_acetylated	-1.2557728	-2.0754337	-1.5998819	-1.7118092
chr10	75408359	1.0986123	3.1175008	-2.0188885	accessible_not_acetylated	1.0468359	-1.0051732	-0.59070444	-1.2929099
chr12	3300070	0.0	2.0148501	-2.0148501	accessible_not_acetylated	0.6286342	-0.97510326	0.0076305866	-0.6143503
chr20	62813762	0.0	2.0097024	-2.0097024	accessible_not_acetylated	-0.8426497	-0.47290385	-0.79940534	0.026064873
chr7	75359230	2.5649493	4.574095	-2.0091455	accessible_not_acetylated	-0.18255043	-0.18045855	0.24936152	-0.45806026
chr20	60116653	0.0	2.009006	-2.009006	accessible_not_acetylated	1.2883711	-0.8161173	0.26488256	-0.18742883
chr8	69835064	0.0	2.0083606	-2.0083606	accessible_not_acetylated	0.2768011	-1.3216617	-1.3146765	-1.1847702
chr7	152823547	0.0	2.0072143	-2.0072143	accessible_not_acetylated	-0.28437352	-0.4122181	-0.1123184	-0.3667078
chr22	50485405	1.0986123	3.1044312	-2.0058188	accessible_not_acetylated	-0.59227324	0.24454069	-0.33002687	-1.0420446
chr22	23402166	1.3862944	3.391592	-2.0052977	accessible_not_acetylated	-1.7662363	-0.5601773	-1.0776176	-1.1493278
chr12	53232125	1.3862944	3.3912144	-2.00492	accessible_not_acetylated	-1.673079	-1.6055558	-0.82310724	-1.2970693
chr7	954689	0.0	2.0041604	-2.0041604	accessible_not_acetylated	-0.2637272	-0.73001516	-0.8993516	-0.8501699
chr17	66585211	0.0	2.0026197	-2.0026197	accessible_not_acetylated	0.5253074	-0.36388576	0.14635086	0.15048695
chr12	13001501	0.6931472	2.6946964	-2.0015492	accessible_not_acetylated	0.22666621	-0.70125115	-0.40801787	-1.0962808
chr12	6556083	0.0	1.9999826	-1.9999826	accessible_not_acetylated	0.18918061	-1.2280219	-0.5855999	-1.0582107
chr21	44107367	0.6931472	2.6929784	-1.9998312	accessible_not_acetylated	2.4026809	0.5652425	0.0073661804	-0.37360764
chr8	22234274	0.0	1.999372	-1.999372	accessible_not_acetylated	0.30794764	-0.52548146	-0.25473905	-0.31197095
chr18	5630754	0.0	1.9948018	-1.9948018	accessible_not_acetylated	0.54440427	-1.5677371	-1.3163987	-1.460715
chr7	2688201	0.0	1.9937454	-1.9937454	accessible_not_acetylated	0.83561265	-1.2860117	-0.91891146	-0.90652514
chr17	81961285	1.3862944	3.3790715	-1.9927771	accessible_not_acetylated	-0.53818274	-0.29621172	-1.4181958	-1.4694316
chr12	49342652	2.3978953	4.3875456	-1.9896502	accessible_not_acetylated	-3.0555902	-1.2668757	-1.4092824	-0.5657902
chr22	41926806	1.3862944	3.3749104	-1.988616	accessible_not_acetylated	-1.3801703	-1.1772678	-1.4191388	-1.307992
chr7	44068384	0.6931472	2.6813664	-1.9882193	accessible_not_acetylated	-0.5536995	-0.29306197	-0.30878425	-0.044852972
chr22	37394677	0.0	1.9881035	-1.9881035	accessible_not_acetylated	-0.45530546	-1.0973063	-0.5190214	-0.62202466
chr10	46579015	0.0	1.9836192	-1.9836192	accessible_not_acetylated	0.50811195	-1.7818758	-1.799271	-1.6799861
chr20	63499229	1.0986123	3.0821712	-1.9835589	accessible_not_acetylated	-1.0842083	-1.5313702	-1.1727018	-1.1316578
chr17	76467547	0.0	1.9835405	-1.9835405	accessible_not_acetylated	0.043097496	-0.8775277	-0.32053542	-0.43501306
chr10	28302834	2.3025851	4.285873	-1.9832878	accessible_not_acetylated	-1.8684056	-1.4746397	-1.4888611	-1.1882792
chr17	81805129	0.0	1.982905	-1.982905	accessible_not_acetylated	-0.27874506	-1.4102525	-1.2269824	-1.2764709
chr20	2692891	0.0	1.9786756	-1.9786756	accessible_not_acetylated	-0.4583788	-1.6227789	-0.47112203	-1.3515117
chr18	37485377	0.6931472	2.6703513	-1.9772041	accessible_not_acetylated	-0.19930434	-0.80301094	-1.079513	-0.43186283
chr22	21512007	2.4849067	4.4612727	-1.976366	accessible_not_acetylated	-2.1527631	0.03723812	-0.27384806	0.200068
chr6	166627491	1.9459102	3.9215336	-1.9756234	accessible_not_acetylated	-0.8025925	-1.1155038	-1.2423568	-1.075753
chr7	144195698	0.0	1.9726183	-1.9726183	accessible_not_acetylated	1.4661658	-0.16678166	0.04808712	-0.29052055
chr21	45206934	0.0	1.9715528	-1.9715528	accessible_not_acetylated	-0.003368497	-0.7704483	-0.19080293	-0.11358011
chr17	44759172	0.6931472	2.6646373	-1.9714901	accessible_not_acetylated	-1.2821681	-1.8384604	-1.5505913	-1.6670727
chr10	132389223	0.0	1.9695504	-1.9695504	accessible_not_acetylated	-0.0017592907	-0.5891794	-0.22948503	-0.31248772
chr8	144466910	2.8903718	4.8590503	-1.9686785	accessible_not_acetylated	-1.0909286	-0.972733	-0.87800837	-0.34736538
chr22	19953141	2.1972246	4.164917	-1.9676924	accessible_not_acetylated	-2.921192	0.04728794	-0.16171551	-0.22729254
chr8	46441547	0.0	1.9648459	-1.9648459	accessible_not_acetylated	0.09104085	-0.7765235	-0.21988463	-0.11573136
chr22	19036052	2.5649493	4.528638	-1.9636886	accessible_not_acetylated	-2.000768	-0.2908287	-0.40671873	0.04402733
chr10	87436344	1.0986123	3.0617769	-1.9631646	accessible_not_acetylated	-0.52052355	-0.20296335	-0.13449216	-0.51491904
chr17	44775760	2.8332133	4.792181	-1.9589677	accessible_not_acetylated	-3.6175814	-1.923836	-1.1998429	-1.1963549
chr7	117715984	0.0	1.9557343	-1.9557343	accessible_not_acetylated	0.38140345	-0.32345963	0.15384102	-0.37394428
chr12	38138887	0.0	1.9555423	-1.9555423	accessible_not_acetylated	1.7241504	-0.7367085	-0.19830453	-0.16577256
chr10	133201584	0.0	1.9534233	-1.9534233	accessible_not_acetylated	0.7116909	-1.0187267	-0.9175856	-1.1542978
chr7	155805381	1.7917595	3.744886	-1.9531264	accessible_not_acetylated	-1.1376672	-1.7706063	-0.88961697	-1.0262713
chr22	20267536	2.3025851	4.25294	-1.950355	accessible_not_acetylated	-1.6853123	-0.9230552	-1.6649466	-1.3319082
chr10	75402078	1.3862944	3.3351974	-1.9489031	accessible_not_acetylated	-0.5051105	-1.5771258	-1.0640011	-1.8798784
chr22	20154980	1.609438	3.5569434	-1.9475055	accessible_not_acetylated	-1.6058125	-0.96584797	-0.9144623	-1.387198
chr10	86400237	1.9459102	3.8929753	-1.9470651	accessible_not_acetylated	-2.2632194	-1.8391929	-1.6107755	-0.8798604
chr7	73247240	0.0	1.945868	-1.945868	accessible_not_acetylated	0.113882065	-0.11360431	-0.213812	0.24397802
chr22	50276394	0.0	1.9451089	-1.9451089	accessible_not_acetylated	-0.3986771	-0.69864106	-1.4233736	-1.021968
chr7	143563413	0.6931472	2.637095	-1.9439478	accessible_not_acetylated	-1.0882976	-1.0563133	-0.05253029	0.006220579
chr17	42180305	1.3862944	3.328742	-1.9424477	accessible_not_acetylated	-0.77784467	-1.1770284	-0.7448237	-0.64463186
chr18	37566037	0.0	1.9407551	-1.9407551	accessible_not_acetylated	0.19744492	-1.68455	-1.3933678	-1.4677128
chr17	27641256	0.0	1.9398814	-1.9398814	accessible_not_acetylated	0.32400787	-0.32721853	0.13712418	0.09972179
chr21	44908196	0.6931472	2.629035	-1.9358878	accessible_not_acetylated	0.38400006	-0.34492302	0.031536102	-0.3023486
chr8	74321474	0.6931472	2.6288292	-1.935682	accessible_not_acetylated	-0.82636786	-1.831953	-0.8871484	-1.4610734
chr6	4743266	0.0	1.9324222	-1.9324222	accessible_not_acetylated	-0.12392628	0.101489544	-0.008556843	0.18941426
chr7	87220203	2.8332133	4.7651515	-1.9319382	accessible_not_acetylated	-0.6371145	-0.61383295	0.09125471	-0.47510433
chr6	29942469	0.0	1.9281839	-1.9281839	accessible_not_acetylated	2.138896	-0.9293065	0.006907344	-0.5284933
chr8	106270388	2.8332133	4.760923	-1.9277096	accessible_not_acetylated	-2.1688695	-1.4862664	-1.1164837	-1.0966604
chr21	43427132	0.0	1.9275154	-1.9275154	accessible_not_acetylated	0.63199556	-1.1637422	-0.8583356	-1.077289
chr7	100483691	2.7080503	4.6345377	-1.9264874	accessible_not_acetylated	-3.0124168	-1.3185947	-1.4461026	-1.1220579
chr6	68719916	0.6931472	2.6192722	-1.926125	accessible_not_acetylated	-0.9918057	-0.45451665	-0.3365023	-0.12691212
chr17	1203438	0.0	1.9260212	-1.9260212	accessible_not_acetylated	0.8651835	-1.2408817	-0.86669207	-0.990826
chr17	81537398	1.0986123	3.0243382	-1.9257259	accessible_not_acetylated	-1.2758601	-1.9968677	-0.8074715	-1.4904101
chr17	19047023	0.0	1.925034	-1.925034	accessible_not_acetylated	3.8269348	0.100934744	0.79993033	0.22220922
chr6	44298352	1.609438	3.5330572	-1.9236193	accessible_not_acetylated	-0.25340414	-0.27881956	-0.3724084	-0.27003694
chr7	72969466	0.0	1.9233458	-1.9233458	accessible_not_acetylated	-0.17074943	-0.80266166	-0.7480824	-0.42816246
chr6	41734306	1.9459102	3.8686442	-1.922734	accessible_not_acetylated	-0.9625852	-0.53722095	-1.1639552	-1.4199338
chr17	67044535	0.0	1.9220997	-1.9220997	accessible_not_acetylated	-0.011021495	-0.94917023	-0.564433	-0.520556
chr17	39151649	0.0	1.919257	-1.919257	accessible_not_acetylated	-0.26110685	-1.1756908	-1.0717511	-1.5148731
chr17	2051207	1.0986123	3.0178385	-1.9192262	accessible_not_acetylated	0.53810596	-1.5311073	-0.5933273	-1.4117765
chr21	45509807	0.6931472	2.6120486	-1.9189014	accessible_not_acetylated	-1.0971212	-2.0119762	-1.748896	-1.775553
chr6	79735446	0.0	1.9183419	-1.9183419	accessible_not_acetylated	1.1402683	-0.10816622	0.101526976	0.34389114
chr6	117265557	0.0	1.9183142	-1.9183142	accessible_not_acetylated	1.5281963	-1.1309781	-1.077501	-1.0553249
chr8	141445086	0.0	1.9179401	-1.9179401	accessible_not_acetylated	-0.9298163	0.34738445	-0.50230885	0.40927243
chr6	166308383	0.0	1.9176422	-1.9176422	accessible_not_acetylated	0.025887966	-1.1190037	-1.2263885	-1.1895813
chr17	7717512	1.609438	3.522903	-1.913465	accessible_not_acetylated	-1.8511229	-1.9780046	-0.9817705	-1.1224825
chr7	73361513	0.0	1.9126767	-1.9126767	accessible_not_acetylated	0.053226113	0.35615933	-0.021093607	-0.15036213
chr17	74842940	0.6931472	2.605557	-1.9124098	accessible_not_acetylated	0.8117511	-1.0888382	-1.019607	-1.8322946
chr21	36698826	0.0	1.9119922	-1.9119922	accessible_not_acetylated	0.43777835	-1.4352067	-1.2648509	-1.5349897
chr8	37694570	1.9459102	3.8573256	-1.9114153	accessible_not_acetylated	-1.9383323	-1.1329515	-0.49467778	-1.0560637
chr22	45978755	0.6931472	2.6044297	-1.9112825	accessible_not_acetylated	-0.87599516	-1.4620786	-0.9341117	-1.7307032
chr22	18527801	0.6931472	2.6042275	-1.9110804	accessible_not_acetylated	-0.43580914	0.6072202	-0.8800181	-0.58090997
chr17	70169498	1.3862944	3.2971244	-1.91083	accessible_not_acetylated	-0.44218278	-0.84288216	-0.49577546	-1.2182684
chr12	109713638	1.7917595	3.702131	-1.9103715	accessible_not_acetylated	0.21215248	-0.30479693	-0.78581166	-0.35451913
chr22	16391723	0.0	1.9101288	-1.9101288	accessible_not_acetylated	-0.286412	-0.6363778	-1.1794618	-0.18347716
chr12	123409310	1.0986123	3.0081606	-1.9095483	accessible_not_acetylated	0.891011	0.27675414	0.41354108	0.4043684
chr20	18830203	0.0	1.9075823	-1.9075823	accessible_not_acetylated	0.16822505	-0.37685347	0.2250514	0.12020326
chr7	75395628	0.0	1.9062046	-1.9062046	accessible_not_acetylated	0.3684951	-0.17574513	-0.942279	-0.5618224
chr7	100895106	2.8903718	4.795855	-1.9054832	accessible_not_acetylated	-2.2508218	-1.4118338	-1.4945865	-0.7217555
chr21	44907365	0.6931472	2.5983748	-1.9052277	accessible_not_acetylated	0.08185196	-0.8320935	-0.10891461	-0.3869691
chr17	10616700	0.0	1.9038144	-1.9038144	accessible_not_acetylated	0.024105191	-0.93291736	-0.17112327	-0.18247151
chr10	61466052	0.0	1.9033613	-1.9033613	accessible_not_acetylated	0.573745	-0.31092048	0.017558455	0.21963453
chr10	133088003	0.0	1.9013221	-1.9013221	accessible_not_acetylated	0.14720654	-1.5456822	-1.5262485	-1.4869874
chr7	73606125	0.6931472	2.5933094	-1.9001622	accessible_not_acetylated	-0.70615983	-0.18167162	-0.647027	-0.68059766
chr17	45784987	0.6931472	2.5916762	-1.898529	accessible_not_acetylated	1.9240799	-1.629924	-1.0486957	-1.9783132
chr12	116882937	0.0	1.8981111	-1.8981111	accessible_not_acetylated	0.23899007	-0.46035254	0.0021240711	-0.16706216
chr12	49538096	1.7917595	3.6891158	-1.8973563	accessible_not_acetylated	-1.1226592	-1.4667623	-0.693171	-1.3714321
chr22	38083163	0.0	1.8970445	-1.8970445	accessible_not_acetylated	0.52839124	-0.8529712	-0.9000392	-0.8081063
chr12	51424944	1.609438	3.5060873	-1.8966494	accessible_not_acetylated	-0.024536371	-1.3367496	-0.5893798	-0.80370045
chr7	45579468	0.0	1.8939879	-1.8939879	accessible_not_acetylated	-0.74022746	-1.0029551	-0.40422392	-0.6203594
chr10	50152889	0.6931472	2.58707	-1.8939228	accessible_not_acetylated	-0.6550789	-1.5680445	-0.056678057	-0.7904227
chr12	44876274	1.3862944	3.2797332	-1.8934388	accessible_not_acetylated	-0.605191	-1.5806156	-1.0377669	-1.8400279
chr10	118908669	0.0	1.8930895	-1.8930895	accessible_not_acetylated	0.07841718	-0.77016175	-0.43745673	-0.6033418
chr21	41508158	0.0	1.8929042	-1.8929042	accessible_not_acetylated	0.98916686	-1.3114703	-1.4404398	-1.4392644
chr10	30387763	0.0	1.8923552	-1.8923552	accessible_not_acetylated	0.63850856	-1.0522455	-0.273113	-0.34773278
chr12	45537	0.6931472	2.5852954	-1.8921483	accessible_not_acetylated	-1.3013704	0.8576815	0.10656452	0.29433537
chr6	85670741	0.6931472	2.5850782	-1.891931	accessible_not_acetylated	-0.43987656	0.71090364	-0.37846708	0.26992345
chr18	59265678	0.0	1.8911779	-1.8911779	accessible_not_acetylated	2.1098797	-0.6440178	-0.6316421	-0.80624723
chr7	157425554	1.3862944	3.2768197	-1.8905253	accessible_not_acetylated	-0.5617809	-1.609947	-0.649251	-1.0287039
chr7	2475222	1.0986123	2.9884014	-1.8897891	accessible_not_acetylated	-0.75020194	-2.0900393	-0.76741743	-1.4092418
chr18	63439450	0.0	1.8894107	-1.8894107	accessible_not_acetylated	-0.18957889	-0.5931474	0.0838027	0.10850084
chr7	123770597	0.6931472	2.5818353	-1.8886881	accessible_not_acetylated	1.0553455	-0.032258987	-0.19519162	-0.29411316
chr10	100828958	0.6931472	2.581404	-1.8882568	accessible_not_acetylated	1.7752402	-1.4137828	-0.29974818	-1.2990681
chr6	72597843	0.0	1.8874074	-1.8874074	accessible_not_acetylated	0.32719457	-0.27239	0.066079855	0.29196227
chr8	93917760	1.3862944	3.2736635	-1.8873692	accessible_not_acetylated	-0.7421546	-1.243937	-1.4225001	-1.6366042
chr17	67377943	2.7080503	4.5953174	-1.8872671	accessible_not_acetylated	-0.51258564	-1.1008825	-0.9719386	-1.5419538
chr17	4899652	0.0	1.8872616	-1.8872616	accessible_not_acetylated	1.1389399	-1.3864206	-1.2095747	-1.0326974
chr17	67377264	2.0794415	3.9664018	-1.8869603	accessible_not_acetylated	-0.40924716	-0.5529909	-0.5685642	-1.0474112
chr12	53961563	0.0	1.886077	-1.886077	accessible_not_acetylated	-0.13192093	-1.2785581	-0.70207655	-0.93668973
