chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr7	151632095	2.7080503	5.2858763	-2.577826	accessible_not_acetylated	-3.976861	-1.6374865	-0.8549042	-0.32676888
chr12	57238438	2.7080503	5.2827044	-2.574654	accessible_not_acetylated	-3.4659028	-1.1540732	-0.27739716	-0.29918575
chr7	144195698	0.0	2.5731995	-2.5731995	accessible_not_acetylated	0.8655846	-0.76736283	0.04808712	-0.29052067
chr10	50152889	0.6931472	3.2642167	-2.5710695	accessible_not_acetylated	-1.3322256	-2.245191	-0.056678057	-0.7904227
chr10	86400237	1.9459102	4.5166903	-2.57078	accessible_not_acetylated	-2.8869343	-2.4629078	-1.6107755	-0.8798604
chr10	71964338	0.0	2.5672195	-2.5672195	accessible_not_acetylated	-0.82015216	-2.1258898	-1.4025407	-1.6779943
chr10	79382072	0.6931472	3.2584949	-2.5653477	accessible_not_acetylated	-1.4193401	-1.238425	-0.3519597	-0.785305
chr17	82698772	2.3025851	4.8673625	-2.5647774	accessible_not_acetylated	-2.1363914	-2.473451	-0.84960175	-0.8893385
chr20	40689702	0.6931472	3.256601	-2.563454	accessible_not_acetylated	0.3429153	-2.089125	-1.1664605	-1.4984071
chr6	138692807	1.3862944	3.9485035	-2.5622091	accessible_not_acetylated	-1.5897174	-2.7186239	-1.0722504	-1.8192716
chr6	32014794	0.0	2.5604854	-2.5604854	accessible_not_acetylated	0.15921307	0.21524215	0.14981174	0.08834505
chr17	38417135	2.0794415	4.6391897	-2.5597482	accessible_not_acetylated	-2.0102208	-0.7773349	0.2363677	0.068353176
chr8	92875736	2.4849067	5.0442753	-2.5593686	accessible_not_acetylated	-4.5842085	-1.9486744	-0.36611605	-1.2827597
chr10	80144261	1.3862944	3.9416285	-2.555334	accessible_not_acetylated	-1.5823858	-1.9499935	-0.63061166	-1.0593424
chr17	50912023	0.0	2.5535932	-2.5535932	accessible_not_acetylated	-0.19997954	-0.59909356	0.2610531	0.414886
chr10	30368355	0.0	2.5512168	-2.5512168	accessible_not_acetylated	-1.2091248	-0.9928887	-0.3005321	-0.8772073
chr12	108598138	0.0	2.5473247	-2.5473247	accessible_not_acetylated	-0.8043399	-1.0885676	-0.19908929	-0.68033624
chr8	80171446	1.3862944	3.9336162	-2.5473218	accessible_not_acetylated	-2.4868681	-2.3247666	-0.51201105	-0.68702054
chr7	76260543	1.9459102	4.492668	-2.546758	accessible_not_acetylated	-2.6954503	-2.4949563	-1.8580627	-1.9042721
chr21	10342257	2.6390574	5.184948	-2.5458906	accessible_not_acetylated	-1.1899064	0.1559825	-0.03191614	0.23451328
chr12	123973083	2.7080503	5.253692	-2.545642	accessible_not_acetylated	-2.7868102	-0.5973487	-0.98045874	-0.90498734
chr10	25175360	0.0	2.5448813	-2.5448813	accessible_not_acetylated	-0.32062745	-2.050406	-1.4229249	-1.3461109
chr20	29328080	0.0	2.542024	-2.542024	accessible_not_acetylated	0.10880566	-1.4374266	-0.42222643	-0.11770964
chr6	116060560	1.7917595	4.33336	-2.5416007	accessible_not_acetylated	-0.7300029	-0.9898226	0.38939428	0.28048992
chr12	132173287	0.0	2.540185	-2.540185	accessible_not_acetylated	0.7953503	-1.8299419	-0.40124774	-0.6882502
chr10	86366697	0.0	2.5398555	-2.5398555	accessible_not_acetylated	-1.1099579	-2.3913941	-1.53198	-2.0067334
chr21	36747565	0.6931472	3.2327635	-2.5396163	accessible_not_acetylated	-1.4153138	-2.0364308	-1.3285922	-1.0302665
chr22	21417697	3.0910425	5.6276817	-2.5366392	accessible_not_acetylated	-4.4386015	-0.8276329	-1.4242988	-0.34603834
chr18	58671345	2.1972246	4.7338433	-2.5366187	accessible_not_acetylated	-0.7303467	-1.8715308	-0.3296075	-0.90260077
chr12	56146397	2.3978953	4.9293838	-2.5314884	accessible_not_acetylated	-2.758053	-0.96927476	0.012413025	-0.21995926
chr10	84156163	1.9459102	4.474168	-2.5282576	accessible_not_acetylated	-2.5910149	-0.52575374	0.1982913	-0.31836033
chr18	59265678	0.0	2.5267308	-2.5267308	accessible_not_acetylated	1.4743268	-1.2795707	-0.6316421	-0.80624723
chr12	25958784	1.0986123	3.6246166	-2.5260043	accessible_not_acetylated	-1.5239427	-1.8419324	-0.9376676	-1.3297403
chr20	56630243	0.0	2.5259676	-2.5259676	accessible_not_acetylated	0.36555696	-1.5052874	-0.91808677	-0.89859056
chr7	124765794	1.9459102	4.4694457	-2.5235355	accessible_not_acetylated	-1.6058161	-1.9638119	-1.3526549	-1.1759539
chr8	37479466	0.0	2.522091	-2.522091	accessible_not_acetylated	-1.3238511	-1.0700529	-0.75457144	-0.4302926
chr10	84156988	2.4849067	5.005699	-2.5207925	accessible_not_acetylated	-2.8057494	-1.3279755	0.35538912	0.19589043
chr7	65562731	0.0	2.5201058	-2.5201058	accessible_not_acetylated	-0.76398826	-1.0104985	-0.2811556	0.21299624
chr8	144467861	2.0794415	4.593881	-2.5144396	accessible_not_acetylated	-3.3709333	-2.3447847	-0.84501123	-0.35028172
chr12	114684517	2.5649493	5.0788407	-2.5138915	accessible_not_acetylated	-1.6952605	-2.5971642	-1.1600094	-2.0462933
chr22	45978755	0.6931472	3.2042437	-2.5110965	accessible_not_acetylated	-1.4758091	-2.0618925	-0.9341116	-1.7307032
chr7	152823547	0.0	2.5100763	-2.5100763	accessible_not_acetylated	-0.7872355	-0.9150801	-0.11231828	-0.3667078
chr22	26756824	0.0	2.5089035	-2.5089035	accessible_not_acetylated	-0.23938966	-1.5215726	-0.2341342	-0.7311684
chr7	88759448	2.3025851	4.8107395	-2.5081544	accessible_not_acetylated	-2.291477	-2.5232782	-1.6710625	-2.0126595
chr21	44534359	0.6931472	3.201266	-2.5081189	accessible_not_acetylated	-1.1947522	-1.0976651	-0.6786964	-1.8638426
chr20	62813762	0.0	2.5078933	-2.5078933	accessible_not_acetylated	-1.3408406	-0.9710947	-0.79940534	0.026064873
chr18	37394156	1.3862944	3.8923132	-2.5060189	accessible_not_acetylated	-1.7644448	-2.5410454	-1.0523703	-1.4290268
chr20	57118392	0.0	2.5045276	-2.5045276	accessible_not_acetylated	-1.5620382	-1.0699619	-1.4225464	-0.8159609
chr6	149864214	3.218876	5.7221007	-2.5032248	accessible_not_acetylated	-3.5493853	-1.5269794	-2.0576646	-1.1514344
chr12	46357721	2.7080503	5.210373	-2.5023227	accessible_not_acetylated	-2.816584	-0.3008957	0.27300596	0.24484062
chr6	11537509	2.5649493	5.0654564	-2.500507	accessible_not_acetylated	-2.923748	-1.5765901	-0.7771063	-0.7789731
chr8	144332722	2.5649493	5.0640225	-2.4990733	accessible_not_acetylated	-2.3128736	-2.4008777	-1.475575	-1.5398121
chr17	42180305	1.3862944	3.8853416	-2.4990473	accessible_not_acetylated	-1.3344443	-1.733628	-0.7448237	-0.64463186
chr7	75156829	2.6390574	5.1351337	-2.4960763	accessible_not_acetylated	-1.5521567	-1.303406	-1.0339761	-0.101965904
chr21	43427132	0.0	2.4958055	-2.4958055	accessible_not_acetylated	0.063705444	-1.7320323	-0.8583356	-1.077289
chr8	19757596	1.7917595	4.2860546	-2.4942951	accessible_not_acetylated	-2.0804784	-2.7235177	-0.8549793	-1.6430492
chr7	56175229	0.0	2.4938657	-2.4938657	accessible_not_acetylated	0.94923043	-1.3682644	-0.63595235	-1.0251051
chr10	132186860	0.0	2.4934456	-2.4934456	accessible_not_acetylated	-0.2349813	-2.0058272	-1.6302618	-1.4087653
chr10	25934072	0.0	2.4899068	-2.4899068	accessible_not_acetylated	0.3312719	-1.3843492	-0.4471755	-0.97873163
chr17	49058621	0.0	2.4873314	-2.4873314	accessible_not_acetylated	-0.39908195	-0.094237804	0.33997726	0.42334986
chr12	51848085	0.0	2.4849024	-2.4849024	accessible_not_acetylated	0.70444584	-1.4657995	-1.2880111	-1.5526152
chr17	61463832	0.0	2.4837627	-2.4837627	accessible_not_acetylated	0.34178305	-1.4600194	-0.28140974	-0.6332425
chr17	44775760	2.8332133	5.316961	-2.4837475	accessible_not_acetylated	-4.142361	-2.4486158	-1.1998429	-1.1963549
chr17	38257303	2.4849067	4.967673	-2.4827662	accessible_not_acetylated	-2.3748043	-1.0301545	-0.76041746	-0.52329636
chr17	79097615	0.0	2.4758925	-2.4758925	accessible_not_acetylated	0.6583972	-1.6751609	-0.6663612	-1.180151
chr6	147508643	2.0794415	4.5552206	-2.475779	accessible_not_acetylated	-1.416225	-2.8363106	-1.1217961	-1.489172
chr22	50485405	1.0986123	3.5743809	-2.4757686	accessible_not_acetylated	-1.062223	-0.22540903	-0.33002687	-1.0420446
chr20	3670808	0.0	2.474649	-2.474649	accessible_not_acetylated	-1.1235847	-0.89352596	-0.80694735	-0.45495677
chr8	130443522	1.0986123	3.5690827	-2.4704704	accessible_not_acetylated	-0.18418455	-2.1582704	-0.46079683	-0.5840428
chr20	64328036	2.5649493	5.034647	-2.4696977	accessible_not_acetylated	-3.7099626	-1.4740479	-0.84055805	-0.7117629
chr20	21100374	1.9459102	4.4119406	-2.4660304	accessible_not_acetylated	0.55127335	-1.8590293	-0.22168446	-1.334275
chr6	43619318	2.6390574	5.104911	-2.4658535	accessible_not_acetylated	-2.3240707	-0.32762766	0.16322994	-0.115511894
chr6	18277356	0.0	2.4647682	-2.4647682	accessible_not_acetylated	-0.12638378	-1.6853693	-1.1582394	-1.1443676
chr8	81112083	1.0986123	3.5630207	-2.4644084	accessible_not_acetylated	-2.2110298	-2.5859375	-1.0849807	-1.684826
chr21	41746097	0.0	2.4606557	-2.4606557	accessible_not_acetylated	1.0431848	-0.95524406	-0.048784018	-0.9824071
chr7	94658264	1.0986123	3.5575185	-2.4589062	accessible_not_acetylated	-1.652159	-0.29521132	-1.3340333	-1.0128608
chr8	100917349	1.609438	4.0665336	-2.4570956	accessible_not_acetylated	-2.036853	-0.26706815	0.10684633	0.12239981
chr17	70168847	1.7917595	4.246391	-2.4546313	accessible_not_acetylated	-1.6172297	-2.0495627	-0.6121681	-1.0442088
chr7	74967115	2.6390574	5.0935106	-2.4544532	accessible_not_acetylated	-2.8103993	-1.0046349	-0.39850998	-0.15083694
chr10	71212534	2.1972246	4.651106	-2.4538813	accessible_not_acetylated	-2.0668974	-2.1492906	-0.61347675	-1.2217782
chr7	70790977	0.0	2.4523237	-2.4523237	accessible_not_acetylated	0.6023836	-0.826334	-0.7673069	-0.5597558
chr10	58319805	0.0	2.4522069	-2.4522069	accessible_not_acetylated	-0.8024807	-0.60538805	-0.03839588	0.08177829
chr8	59118854	0.6931472	3.1415083	-2.4483612	accessible_not_acetylated	-0.058853388	-1.6013513	-0.3364203	-1.2830292
chr10	132464012	0.0	2.4417546	-2.4417546	accessible_not_acetylated	-0.57918537	-1.2274808	-0.68084943	-0.59719336
chr7	143563413	0.6931472	3.1335573	-2.4404101	accessible_not_acetylated	-1.58476	-1.5527756	-0.05253029	0.006220579
chr6	170612604	2.944439	5.384016	-2.439577	accessible_not_acetylated	-2.2577105	-0.8367915	-0.5198984	-0.27275229
chr22	20299093	2.944439	5.382643	-2.4382043	accessible_not_acetylated	-2.9876127	-1.3472252	-1.5937853	-0.36813307
chr22	44192637	1.0986123	3.5364325	-2.4378202	accessible_not_acetylated	-1.7481368	-1.5129395	-0.68894386	-1.0108156
chr7	97075947	0.0	2.4366846	-2.4366846	accessible_not_acetylated	-0.8098426	-1.0781093	-0.42094493	-0.5808108
chr7	141702087	1.3862944	3.8210814	-2.434787	accessible_not_acetylated	-1.6433234	-1.1309278	-1.0135276	-0.5745356
chr8	11446963	0.0	2.430743	-2.430743	accessible_not_acetylated	-0.6086943	-0.4834038	-0.41255665	-0.355618
chr6	138001952	0.0	2.4305146	-2.4305146	accessible_not_acetylated	-0.21731877	-1.2446299	-0.46116078	-0.10318351
chr22	47193291	0.0	2.4294457	-2.4294457	accessible_not_acetylated	0.018697739	-1.1217968	-0.9186528	-1.0228804
chr8	66920794	2.7725887	5.201519	-2.4289303	accessible_not_acetylated	-3.5324793	-1.2880728	0.023890972	-0.26511335
chr12	32399595	2.4849067	4.9124293	-2.4275227	accessible_not_acetylated	-3.2132232	-1.5897999	-1.8299458	-1.4491539
chr8	72537168	0.0	2.4193711	-2.4193711	accessible_not_acetylated	-0.65607786	-2.0478845	-1.3706846	-1.9879084
chr17	75743050	0.0	2.4168944	-2.4168944	accessible_not_acetylated	-0.84265184	-0.57033646	-0.09944177	-0.0814836
chr22	43245287	0.0	2.4160275	-2.4160275	accessible_not_acetylated	-0.25398207	-1.3236794	-0.5389483	-0.83336115
chr20	37943995	0.0	2.4147508	-2.4147508	accessible_not_acetylated	-0.09140301	-1.1224074	-0.7060981	-0.54900384
chr18	12737425	0.0	2.4138222	-2.4138222	accessible_not_acetylated	1.4653676	-0.8014488	0.6584077	-0.16597867
chr7	5443852	0.0	2.41074	-2.41074	accessible_not_acetylated	0.89446545	-0.79743457	-0.056992292	-0.019063234
chr7	157425554	1.3862944	3.7955818	-2.4092875	accessible_not_acetylated	-1.080543	-2.128709	-0.649251	-1.0287039
chr18	63439450	0.0	2.4078615	-2.4078615	accessible_not_acetylated	-0.7080296	-1.1115981	0.0838027	0.10850072
chr6	44298352	1.609438	4.0159173	-2.4064794	accessible_not_acetylated	-0.7362642	-0.76167965	-0.3724084	-0.27003694
chr7	102551231	0.0	2.3967934	-2.3967934	accessible_not_acetylated	-0.26799202	-0.640764	0.05486822	0.14804363
chr12	53232125	1.3862944	3.7820435	-2.395749	accessible_not_acetylated	-2.063908	-1.9963849	-0.82310724	-1.2970693
chr22	21512007	2.4849067	4.876773	-2.3918662	accessible_not_acetylated	-2.5682633	-0.37826204	-0.27384806	0.200068
chr7	2526212	1.0986123	3.4897873	-2.391175	accessible_not_acetylated	-0.9781804	-2.1324587	-1.0372894	-1.2040637
chr7	98520659	0.6931472	3.0837693	-2.3906221	accessible_not_acetylated	-1.7485626	-1.9418573	-1.363395	-2.1044133
chr17	67377943	2.7080503	5.0978937	-2.3898435	accessible_not_acetylated	-1.015162	-1.6034589	-0.9719386	-1.5419538
chr7	32732311	2.1972246	4.58638	-2.3891554	accessible_not_acetylated	-2.0857704	0.20404148	0.316082	0.4873438
chr12	44876966	1.0986123	3.4865422	-2.38793	accessible_not_acetylated	-1.945241	-2.2614107	-0.95487547	-1.3021045
chr6	152953331	0.0	2.3864315	-2.3864315	accessible_not_acetylated	-0.20709038	-0.7955036	-0.106374264	0.031573296
chr12	132176455	0.0	2.38568	-2.38568	accessible_not_acetylated	-0.0808506	-1.3500401	-0.43498886	-0.8227947
chr12	49553703	0.6931472	3.0745687	-2.3814216	accessible_not_acetylated	-0.7784579	-1.500523	-0.29135156	-0.24989128
chr12	120093701	1.0986123	3.4791508	-2.3805385	accessible_not_acetylated	-1.0799901	-0.6167052	-0.32764053	-0.35332417
chr8	74321474	0.6931472	3.0736792	-2.380532	accessible_not_acetylated	-1.2712178	-2.276803	-0.8871484	-1.4610734
chr12	38138887	0.0	2.3779123	-2.3779123	accessible_not_acetylated	1.3017805	-1.1590785	-0.19830441	-0.16577268
chr7	122886244	1.3862944	3.7639298	-2.3776355	accessible_not_acetylated	-1.3211074	-1.9645422	-1.4023843	-2.3610072
chr10	46579015	0.0	2.3774066	-2.3774066	accessible_not_acetylated	0.11432457	-2.1756632	-1.799271	-1.6799861
chr21	17512636	1.3862944	3.7629886	-2.3766942	accessible_not_acetylated	-0.16781831	-1.1014285	-0.76645136	-0.8596883
chr12	122137651	1.3862944	3.7629285	-2.3766341	accessible_not_acetylated	-2.1778967	-1.2748063	-0.48809814	-0.35513186
chr12	57243341	2.7725887	5.1483054	-2.3757167	accessible_not_acetylated	-2.1936934	-0.8363652	-0.63116264	-0.30598927
chr8	138914562	0.0	2.3743136	-2.3743136	accessible_not_acetylated	0.63307977	-1.6246343	-0.89338946	-0.9787328
chr12	62269152	3.465736	5.8395615	-2.3738256	accessible_not_acetylated	-3.9772663	-1.0531025	-0.07698345	-0.233037
chr8	123541707	2.0794415	4.452014	-2.3725724	accessible_not_acetylated	-1.5163746	-2.158415	-1.0141442	-1.2905273
chr8	37694570	1.9459102	4.3184276	-2.3725173	accessible_not_acetylated	-2.3994343	-1.5940535	-0.49467778	-1.0560637
chr8	37840435	0.6931472	3.065511	-2.3723638	accessible_not_acetylated	-1.3173633	-1.0136976	-0.5113931	-0.40042233
chr17	19188100	1.3862944	3.7578273	-2.371533	accessible_not_acetylated	1.3429613	-2.4290538	0.29383755	0.09718156
chr12	63843903	2.3978953	4.7681513	-2.370256	accessible_not_acetylated	-2.2830555	-1.5884771	-1.3802514	-0.81545234
chr8	41654280	2.1972246	4.567172	-2.3699474	accessible_not_acetylated	-1.8457785	-1.1456091	-0.5970857	-0.83587074
chr22	20146059	0.6931472	3.0622983	-2.369151	accessible_not_acetylated	-0.7472205	-1.3005958	-0.96374583	-1.2205491
chr17	70169498	1.3862944	3.7544427	-2.3681483	accessible_not_acetylated	-0.8995011	-1.3002005	-0.49577546	-1.2182684
chr12	57235367	2.3978953	4.7656827	-2.3677874	accessible_not_acetylated	-1.3116179	-0.80408025	-0.38267708	0.00071048737
chr10	88880418	0.6931472	3.0601056	-2.3669584	accessible_not_acetylated	0.8442769	-2.5350819	-0.7064109	-1.6616024
chr17	67378842	2.6390574	5.0043726	-2.3653152	accessible_not_acetylated	-0.59501123	-2.3509903	-0.9027195	-0.7062621
chr7	954689	0.0	2.3649716	-2.3649716	accessible_not_acetylated	-0.6245384	-1.0908264	-0.8993516	-0.8501699
chr22	50271836	1.3862944	3.7511277	-2.3648334	accessible_not_acetylated	-1.0993285	-1.9697158	-1.0873232	-1.7946131
chr12	13001501	0.6931472	3.05691	-2.3637629	accessible_not_acetylated	-0.1355474	-1.0634648	-0.40801787	-1.0962808
chr21	5123911	0.0	2.3633761	-2.3633761	accessible_not_acetylated	0.33596706	-0.5044913	-0.3341403	-0.015022993
chr20	62218546	0.0	2.3624163	-2.3624163	accessible_not_acetylated	-0.17708111	-1.331627	-0.87918067	-0.54431915
chr12	56079592	3.4339871	5.7943788	-2.3603916	accessible_not_acetylated	-2.5177982	-2.0931394	-0.8395419	-0.35673666
chr12	62277367	2.944439	5.3022165	-2.3577776	accessible_not_acetylated	-3.284537	-1.3941913	0.0883255	-0.16698265
chr12	115952265	0.6931472	3.0489898	-2.3558426	accessible_not_acetylated	-1.5403993	-0.2843392	0.06429005	0.16032791
chr7	144259628	0.0	2.3554726	-2.3554726	accessible_not_acetylated	-0.33109188	-0.17726135	-0.3753295	-0.2774892
chr6	170295829	1.3862944	3.7394128	-2.3531184	accessible_not_acetylated	-0.27355933	-2.0068555	-0.50692415	-1.1964469
chr12	13278363	0.0	2.3507516	-2.3507516	accessible_not_acetylated	-0.10689211	-1.6736761	-0.18718624	-0.63306725
chr17	2050491	2.0794415	4.429667	-2.3502254	accessible_not_acetylated	-1.0053492	-1.5983679	-0.87898993	-1.3638663
chr6	69867472	1.7917595	4.1407146	-2.3489552	accessible_not_acetylated	-1.0128148	-1.3293159	-0.19589686	-1.0487926
chr18	22169644	2.4849067	4.833798	-2.3488913	accessible_not_acetylated	-1.4621756	-3.1828597	-1.5599508	-2.4859488
chr10	100828013	0.6931472	3.04173	-2.3485827	accessible_not_acetylated	-0.46473908	-2.2689402	-1.0749947	-1.9054844
chr22	20605020	2.1972246	4.545516	-2.3482914	accessible_not_acetylated	-1.9601791	-1.0957096	0.21065521	-0.21994829
chr12	75342029	0.0	2.347867	-2.347867	accessible_not_acetylated	-0.7284446	-0.85525227	-0.14846635	0.021556616
chr10	75400037	0.0	2.347722	-2.347722	accessible_not_acetylated	0.66681767	-1.6519073	-1.2653408	-1.9043077
chr7	100483691	2.7080503	5.052634	-2.3445835	accessible_not_acetylated	-3.430513	-1.7366908	-1.4461026	-1.1220579
chr10	62608323	0.0	2.344527	-2.344527	accessible_not_acetylated	0.11853385	-0.27752256	0.04693246	0.66675305
chr6	34514775	1.0986123	3.4428613	-2.344249	accessible_not_acetylated	-2.2394178	-2.2701852	-1.002439	-1.1975243
chr10	119207589	2.8903718	5.2344556	-2.3440838	accessible_not_acetylated	-2.738589	-3.3665357	-1.5377288	-1.8940082
chr7	73361513	0.0	2.3438163	-2.3438163	accessible_not_acetylated	-0.37791348	-0.07498026	-0.021093607	-0.15036225
chr12	121536673	2.5649493	4.9075203	-2.342571	accessible_not_acetylated	-1.9241614	-1.7043371	-0.6826873	-0.8740797
chr6	156762876	0.0	2.3415787	-2.3415787	accessible_not_acetylated	-0.60568273	0.012752771	-0.3563751	0.08049035
chr10	61466052	0.0	2.3385215	-2.3385215	accessible_not_acetylated	0.13858485	-0.74608064	0.017558336	0.21963453
chr20	46011968	1.3862944	3.7243302	-2.3380358	accessible_not_acetylated	-1.8620937	-1.8047239	-0.9649532	-0.96779966
chr8	97869299	0.6931472	3.0297048	-2.3365576	accessible_not_acetylated	-2.3250813	-2.3128705	-1.6654041	-1.9573822
chr12	57216767	1.7917595	4.1250167	-2.3332572	accessible_not_acetylated	-1.7911644	-1.598494	-1.3730707	-1.4696565
chr17	63700163	1.3862944	3.716208	-2.3299136	accessible_not_acetylated	0.86815786	-1.6260335	-1.1274009	-1.4389105
chr7	44068384	0.6931472	3.0224025	-2.3292553	accessible_not_acetylated	-0.8947356	-0.63409805	-0.30878425	-0.044852972
chr12	51918118	1.609438	3.932438	-2.323	accessible_not_acetylated	-2.1641684	-1.3823507	-0.2093916	-0.44500947
chr8	143385330	2.1972246	4.517157	-2.3199325	accessible_not_acetylated	-3.3489745	-2.5552022	-1.4852335	-1.3625298
chr10	46634878	1.609438	3.9287548	-2.3193169	accessible_not_acetylated	-2.3739398	0.1003871	0.27702522	-0.009963274
chr7	148976689	1.7917595	4.109818	-2.3180585	accessible_not_acetylated	-1.5053742	0.44186163	0.17884588	0.75394773
chr10	101095753	1.0986123	3.416036	-2.3174236	accessible_not_acetylated	-0.9131899	-1.641517	-0.021189451	-0.5114391
chr12	6556083	0.0	2.3164625	-2.3164625	accessible_not_acetylated	-0.12729931	-1.5445018	-0.5855999	-1.0582107
chr6	68728351	0.0	2.3144593	-2.3144593	accessible_not_acetylated	-0.9049345	0.20099545	-0.051419258	0.29166555
chr21	41167912	1.0986123	3.410696	-2.3120837	accessible_not_acetylated	-0.418689	-1.3529391	-0.85114384	-1.3782737
chr8	141531001	0.0	2.3095737	-2.3095737	accessible_not_acetylated	-0.55115414	-1.0920229	-0.57191205	-0.90684986
chr21	45509807	0.6931472	3.0026	-2.3094528	accessible_not_acetylated	-1.4876726	-2.4025273	-1.748896	-1.775553
chr12	62278215	2.6390574	4.947637	-2.3085797	accessible_not_acetylated	-2.863011	-1.1526966	-0.06515455	-0.32357693
chr8	48555023	0.0	2.3083217	-2.3083217	accessible_not_acetylated	-0.35425854	-0.5952771	-0.10098243	0.101504326
